sensor_11,sensor_14,sensor_2,sensor_12_norm,sensor_12,sensor_11_norm,setting2,sensor_15,cycle,sensor_15_norm,setting3,sensor_13,sensor_13_norm,id,sensor_7_norm,sensor_17,sensor_21,sensor_4_norm,sensor_17_norm,sensor_4,sensor_9,sensor_3_norm,sensor_2_norm,setting1,sensor_9_norm,sensor_14_norm,sensor_3,sensor_8,sensor_20,sensor_7
36.81,7864.99,536.43,-1.0089153193273974,164.46,-1.0034659852979002,0.62,10.894,75,0.982516010452152,60.0,2027.99,-1.0092401615920414,1,-1.0111372483390284,308,8.5761,-1.0153572155018449,-0.9838594592337034,1049.25,7995.45,-1.0461182457509923,-1.0196764003973864,25.0039,-1.0625440423986154,-1.1383141371653167,1258.23,1915.07,14.19,175.13
36.81,7863.25,537.02,-1.0143709255594895,164.05,-1.0034659852979002,0.62,10.9035,76,0.9938034276015976,60.0,2028.03,-1.0090178414347128,1,-0.9995703674203292,308,8.6043,-1.010832466070509,-0.9838594592337034,1049.71,8003.74,-0.952292062571298,-1.002987310219828,25.0023,-1.0393541345759107,-1.156671745919763,1268.7,1915.11,14.2,176.05
42.07,8071.77,549.99,-0.7781823564829554,130.41,-0.0665225075720395,0.8405,9.3571,77,-0.045715342198414,100.0,2387.63,-1.4316568882715348,1,-0.8033994054642893,330,6.4279,-0.0240255034377771,-1.0818772526249592,1129.01,8304.05,-0.2928583237605922,-0.6688212758871973,42.0008,-1.541874785514751,-0.6190500530997336,1356.65,2211.59,10.59,137.8
36.71,7865.97,536.41,-1.0079838743609426,164.53,-1.0295759120087598,0.62,10.9131,78,1.005209659668408,60.0,2027.99,-1.0092401615920414,1,-1.0102571595734753,308,8.5599,-1.0214557908223394,-0.9838594592337034,1048.63,8000.19,-1.006060648920693,-1.0202421322678117,25.0024,-1.0492846741139814,-1.1279747943036107,1262.7,1915.15,14.15,175.2
42.15,8065.68,549.7,-0.7695181593078916,130.63,0.2548577925371471,0.84,9.3851,79,0.6046333209163662,100.0,2387.63,-1.4316568882715348,1,-0.7667448015345854,333,6.3779,-1.1461185696008462,0.3598432399462613,1120.3,8303.68,-0.5302344016581881,-0.7661146917241765,42.0017,-1.558464289061977,-0.9549815465718086,1354.71,2211.6,10.71,138.79
42.19,8069.07,549.39,-0.7899971708125875,130.11,0.4155479425917404,0.84,9.4237,80,1.5011854064960843,100.0,2387.63,-1.4316568882715348,1,-0.761191073666448,330,6.4276,0.8481409785282303,-1.0818772526249592,1135.78,8304.73,0.4058104415977525,-0.8701179983085665,42.0037,-1.511385968184617,-0.7679851979888674,1362.36,2211.57,10.61,138.94
44.52,8049.96,607.61,0.986106735252048,314.39,1.0096093641093415,0.7,9.2411,81,-0.981375758634204,100.0,2388.05,0.9919747346033292,1,0.9993626730839438,366,14.6586,1.0919956500836208,1.012615606783349,1263.49,8708.2,1.0463759063462874,0.9937633264475833,20.0011,0.9312565366885688,0.8131840762314508,1491.73,2323.94,24.45,335.04
47.84,8126.13,643.26,-0.523515016619364,521.02,1.1298590527401142,0.0008,8.4342,82,-0.2178300858473512,100.0,2388.16,0.8564408323815756,1,-0.5883900620951791,395,23.2127,-0.0996944130057668,1.1841120736788644,1407.97,9039.16,-0.237637628382243,1.1721585753600825,0.0027,-1.2322022231203111,-0.9389981881054535,1588.99,2388.2,38.63,552.85
42.07,8068.96,549.11,-0.7844835907920927,130.25,-0.0665225075720395,0.84,9.3919,83,0.762575139101395,100.0,2387.66,-1.3371348873875428,1,-0.7897002100562187,332,6.2655,0.7708440968178127,-0.1207302575774788,1135.18,8301.72,-0.781069947890171,-0.9640564687718594,42.0068,-1.6463438213664865,-0.7740529261139606,1352.66,2211.6,10.39,138.17
42.26,8069.87,549.65,-0.7655798878646809,130.73,0.6967557051872859,0.84,9.3779,84,0.4374008075440048,100.0,2387.66,-1.3371348873875428,1,-0.7848869792371658,332,6.4574,0.6780878387652942,-0.1207302575774788,1134.46,8300.56,-0.781069947890171,-0.7828894185926462,41.9983,-1.6983541568119809,-0.7238562661698666,1352.66,2211.59,10.64,138.3
47.68,8118.69,642.74,-0.2512928256902762,521.22,0.5236552545232177,0.0011,8.4494,85,0.1936823133821872,100.0,2388.2,1.4220690312941189,1,0.1374115106995178,393,23.2781,0.0289876046634702,-0.1304966518297589,1409.12,9041.37,-0.4319138781589806,0.1235704886539124,0.0,-1.1171734685032326,-1.3887720076903052,1587.82,2388.1,38.88,553.48
42.1,8074.9,549.23,-0.7860588993693768,130.21,0.0539951049689125,0.84,9.3934,86,0.7974152460539754,100.0,2387.58,-1.589193556413432,1,-0.7926621982525579,332,6.2943,0.090631537766039,-0.1207302575774788,1129.9,8307.89,-0.2121015137542137,-0.9237971242875856,42.0045,-1.369702640591707,-0.4463956073579764,1357.31,2211.6,10.58,138.09
42.3,8072.4,549.92,-0.7833021093591295,130.28,0.8574458552418792,0.8413,9.3545,87,-0.1061048609162421,100.0,2387.61,-1.4946715555280072,1,-0.773409274976349,331,6.3436,-0.7300036897263664,-0.6013037551012189,1123.53,8309.33,-0.7211141344005727,-0.6923058935030396,42.0024,-1.3051380862455453,-0.5842985192923225,1353.15,2211.56,10.49,138.61
42.1,8051.96,555.62,1.2835027440379505,182.76,0.0539951049689125,0.8416,9.383,88,0.5558571711827454,100.0,2387.78,-0.959046883847276,1,1.2773973024644052,335,8.8893,-0.5019778886806026,1.3209902349937417,1125.3,8338.97,1.1069263830169227,1.2200129694999104,35.0043,0.0238156573791229,-1.7117927272675135,1368.09,2222.68,14.61,194.0
45.65,8113.05,605.25,-0.3663498113352459,371.25,0.6420700985240517,0.2514,8.6515,89,-0.3437373276842828,100.0,2388.2,0.3897115675829548,1,-0.5285743467205211,369,17.1524,0.2018179173570399,-0.4698604024177201,1312.96,8763.25,0.453864136673639,0.709419244291027,9.9995,-1.2156612489526222,-1.3780531001678886,1504.64,2319.06,28.72,393.97
47.61,8127.02,642.95,-0.6868483311767857,520.9,0.2584410928033305,0.0,8.4451,90,0.0772676214948671,100.0,2388.14,0.573626732925304,1,-0.0584397073562793,396,23.1633,0.0838173339312397,1.841416436433176,1409.61,9041.44,-0.2392981091495639,0.5470387544391846,0.0003,-1.1135300237868713,-0.8851945994723035,1588.98,2388.13,38.74,553.31
36.97,7863.25,536.99,-1.0007984417625777,165.07,-0.9616901025605264,0.62,10.9231,91,1.0170911514046672,60.0,2028.02,-1.009073421474045,1,-1.0125202449706117,308,8.5937,-0.9895858165668482,-0.9838594592337034,1051.87,8001.0,-0.969139552960776,-1.003835908025466,25.0027,-1.0470188326982517,-1.156671745919763,1266.82,1915.11,14.17,175.02
42.26,8072.97,548.99,-0.770305813596533,130.61,0.6967557051872859,0.8411,9.3743,92,0.3537845508578034,100.0,2387.58,-1.589193556413432,1,-0.7745200205499765,332,6.3763,1.0697253727647975,-0.1207302575774788,1137.5,8317.33,-0.7529274231909702,-1.0043158132561332,41.9984,-0.9464461176558842,-0.5528566553712575,1352.89,2211.59,10.54,138.58
44.58,8054.57,608.0,0.9891671972846854,314.62,1.0252753201358558,0.7009,9.2455,93,-0.9761479022702492,100.0,2388.08,0.9921414747213242,1,0.9958423180217308,366,14.6864,1.0615027734811435,1.012615606783349,1260.39,8717.43,1.000403765017554,1.0047950979208835,20.0005,0.95707593948755,0.8618211890808775,1486.6,2323.95,24.43,334.76
42.11,8066.0,550.1,-0.8089008737400005,129.63,0.0941676424825537,0.84,9.436,94,1.7868742835072275,100.0,2387.68,-1.2741202201310704,1,-0.7582290854701078,331,6.3511,-0.3241950607466013,-0.6013037551012189,1126.68,8305.16,-0.718666958339775,-0.6319168767766098,41.9992,-1.4921062748729093,-0.9373299738442284,1353.17,2211.61,10.67,139.02
42.0,8058.75,555.64,1.2681434854094282,182.37,-0.347730270167585,0.8403,9.3649,95,0.1354532139549878,100.0,2387.76,-1.0220615511037483,1,1.2725840716453531,335,8.8716,0.9396089552189096,1.3209902349937417,1136.49,8339.32,1.2880174115161167,1.226722860247283,35.0058,0.0395084310049369,-1.3372484184538318,1369.57,2222.64,14.8,193.87
42.2,8067.54,549.65,-0.7750317393283862,130.49,0.4557204801054101,0.8402,9.3981,96,0.9065809145053833,100.0,2387.55,-1.6837155572974245,1,-0.7589695825191931,330,6.3469,-0.4916716377858587,-1.0818772526249592,1125.38,8308.02,-0.0824011825318263,-0.7828894185926462,42.0062,-1.363873896102079,-0.8523817800926732,1358.37,2211.54,10.49,139.0
42.39,8071.46,549.43,-0.7770008750499922,130.44,1.2189986928647356,0.8413,9.3681,97,0.2097787754538152,100.0,2387.63,-1.4316568882715348,1,-0.7623018192400755,329,6.3409,-0.2262856772467254,-1.5624507501486993,1127.44,8314.36,-0.5118805812022056,-0.8566982168138213,42.0015,-1.0796105109947665,-0.6361500141796146,1354.86,2211.66,10.75,138.91
47.49,8124.58,643.26,-0.2512928256902762,521.22,-0.1962117558593216,0.0015,8.4587,98,0.4454629260686698,100.0,2388.17,0.9978478821129266,1,-0.1966876259837159,395,23.3025,0.1017209189982752,1.1841120736788644,1409.77,9048.15,0.4996158323089297,1.1721585753600825,0.0025,-0.764279823117113,-1.0327010671856356,1593.43,2388.13,38.62,553.19
45.62,8119.05,604.97,-0.7405171126680163,371.05,0.5232106409475428,0.2502,8.6636,99,-0.026855282360466,100.0,2388.25,0.901937174954288,1,-0.7817587638219549,369,17.1145,-0.2013751074501333,-0.4698604024177201,1309.55,8763.64,-0.1419754564726808,0.1193242091209271,10.0051,-1.194291981885449,-1.003539744896343,1501.19,2319.04,28.53,393.8
44.83,8048.36,607.6,0.983179336786048,314.17,1.0905501369130035,0.7,9.249,100,-0.9719893801625576,100.0,2388.06,0.99203031464266,1,0.9844011640695398,367,14.6742,1.04891216636786,1.0470375906801943,1259.11,8704.26,1.0168031838541207,0.9934804605123708,20.0027,0.9202350364688502,0.7963035164572413,1488.43,2323.93,24.51,333.85
42.19,8066.89,549.99,-0.7770008750499922,130.44,0.4155479425917404,0.84,9.3842,101,0.5837292567448262,100.0,2387.62,-1.4631642219004874,1,-0.7822952395653687,330,6.4038,0.7966097240546284,-1.0818772526249592,1135.38,8308.89,-1.1701709415573611,-0.6688212758871973,42.0021,-1.3248661445179994,-0.888236537195583,1349.48,2211.56,10.5,138.37
42.19,8059.02,555.9,1.2622360782446118,182.22,0.4155479425917404,0.84,9.3595,102,0.0100288289257064,100.0,2387.77,-0.9905542174762284,1,1.2848022729552542,334,8.8523,1.3029042992579187,0.8404167374700015,1139.31,8342.95,2.155541325069695,1.3139514399632035,35.0063,0.2022649117525413,-1.3223549039648983,1376.66,2222.67,14.86,194.2
44.51,8045.91,607.32,0.9839777181858662,314.23,1.0069983714382544,0.701,9.2488,103,-0.9722270099972844,100.0,2388.13,0.9924193749179864,1,0.991064693294442,366,14.7405,1.041534857512422,1.012615606783349,1258.36,8704.52,1.083655459548535,0.985560214326412,20.0057,0.9209623435899488,0.7704551593029908,1495.89,2323.93,24.22,334.38
42.13,8056.86,556.29,1.2898039783470876,182.92,0.1745127175098647,0.84,9.3655,104,0.1493892567360283,100.0,2387.77,-0.9905542174762284,1,1.2929477404951886,335,8.9265,0.0326588764832113,1.3209902349937417,1129.45,8337.45,0.4535303747833625,1.444794309537084,35.0078,-0.0443358166528506,-1.4415030198762155,1362.75,2222.7,14.81,194.42
44.71,8045.38,607.04,0.9830462732194116,314.16,1.0592182248599735,0.7,9.258,105,-0.9612960375999255,100.0,2388.1,0.9922526347999884,1,0.9945850483566552,364,14.5177,1.068289897628145,0.9437716389896574,1261.08,8712.03,1.012412082635587,0.9776399681404502,20.0052,0.9419703300493598,0.7648634738777879,1487.94,2323.99,24.37,334.66
47.65,8122.68,643.12,-1.2040704939419284,520.52,0.4099920423575479,0.0019,8.4556,106,0.3615360551731756,100.0,2388.12,0.2908126334690324,1,-0.4501421434676115,394,23.2542,0.6254007822088052,0.5268077109245528,1414.45,9041.7,-0.0068308017244071,0.8898463981699772,0.0008,-1.099997229126033,-1.147562660896791,1590.38,2388.16,38.68,552.97
42.1,8064.94,555.85,1.2937422497902993,183.02,0.0539951049689125,0.8411,9.3838,107,0.5744385615574935,100.0,2387.8,-0.8960322165908036,1,1.267030343777216,337,8.9967,1.2900214856395256,2.2821372300412217,1139.21,8344.36,0.8144888437513517,1.2971767130947718,35.0037,0.2654843712164625,-0.9958008085044132,1365.7,2222.69,14.85,193.72
42.25,8066.37,550.09,-0.7655798878646809,130.73,0.6565831676736447,0.8414,9.3829,108,0.5535344973859122,100.0,2387.7,-1.211105552874598,1,-0.8119151215287669,331,6.3999,0.6085206452259125,-0.6013037551012189,1133.92,8316.05,0.4033632655369548,-0.6352718221502961,41.9998,-1.0038368326302594,-0.9169203428779512,1362.34,2211.58,10.42,137.57
42.32,8063.48,549.88,-0.7561280364009744,130.97,0.93779093026919,0.8419,9.3712,109,0.2817816631558093,100.0,2387.66,-1.3371348873875428,1,-0.790440707105303,332,6.3742,1.1276980340476257,-0.1207302575774788,1137.95,8309.36,0.1488569552137753,-0.7057256749977848,41.9991,-1.3037929913633046,-1.0763361090740733,1360.26,2211.59,10.47,138.15
44.57,8049.06,607.79,0.9879696251849576,314.53,1.0226643274647704,0.7019,9.2481,110,-0.9730587144188204,100.0,2388.03,0.9918635745246648,1,0.983018167437956,368,14.6406,1.1278001890620155,1.0814595745770403,1267.13,8709.6,1.0272880581922512,0.9988549132814128,20.0074,0.935172805802173,0.803688761358464,1489.6,2323.96,24.3,333.74
47.84,8117.58,643.25,-1.027126069838068,520.65,1.1298590527401142,0.0017,8.4483,111,0.1639018108063388,100.0,2388.18,1.139254931837847,1,-0.8418445795790748,393,23.1974,1.1580324379528402,-0.1304966518297589,1419.21,9046.69,0.9197174664415028,1.1519934198465196,0.0027,-0.8402716700586343,-1.4558753598057623,1595.96,2388.18,38.47,552.63
42.35,8069.51,549.91,-0.7640045792873957,130.77,1.0583085428101422,0.84,9.4154,112,1.308403481358475,100.0,2387.58,-1.589193556413432,1,-0.7763712631726892,331,6.4053,1.1199683458765894,-0.6013037551012189,1137.89,8306.58,0.1194908424841755,-0.6956608388767259,42.0049,-1.4284384504482412,-0.7437142854883945,1360.02,2211.46,10.64,138.53
47.67,8119.3,642.6,-1.2993482607670008,520.45,0.48576751713467,0.0,8.4546,113,0.3344628710133046,100.0,2388.21,1.56347608102547,1,-1.3026709750042562,392,23.2,1.0875370717514117,-0.7878010145840706,1418.58,9051.13,0.3833821785963513,-0.1587416885361925,0.0013,-0.609173176619965,-1.3518953907619446,1592.73,2388.17,38.74,552.23
42.28,8057.58,556.07,1.2760200282958496,182.57,0.7771007802145968,0.84,9.3308,114,-0.6565785507669888,100.0,2387.83,-0.8015102157068114,1,1.28406177590617,335,8.7806,0.9396089552189096,1.3209902349937417,1136.49,8341.01,0.6407393434345507,1.370985511315947,35.0026,0.1152821093695257,-1.4017869812391095,1364.28,2222.74,14.78,194.18
44.62,8047.51,608.28,0.9893002608513216,314.63,1.035719290820199,0.7013,9.3039,115,-0.9067599905304924,100.0,2388.13,0.9924193749179864,1,0.9738400988829014,368,14.5302,1.132521666729494,1.0814595745770403,1267.61,8716.68,0.9553277667946448,1.0127153441068422,20.0045,0.9549779381766902,0.7873357190772003,1481.57,2323.98,24.2,333.01
36.86,7864.76,536.47,-1.0034597130953051,164.87,-0.9904110219424712,0.62,10.9242,116,1.018398115495657,60.0,2027.97,-1.0093513216707055,1,-1.0175493236309157,309,8.7042,-0.9262393245281508,-0.9494374753368576,1058.31,8004.86,-0.9623288653565196,-1.018544936656533,24.998,-1.036221119285027,-1.140740717632854,1267.58,1915.12,14.06,174.62
37.01,7866.28,536.52,-1.013572544159671,164.11,-0.951246131876183,0.6219,10.952,117,1.0514286625224578,60.0,2028.0,-1.0091845815527094,1,-1.0086227090088762,309,8.5179,-1.0211606984681223,-0.9494374753368576,1048.66,7997.68,-1.000594175975172,-1.01713060698047,25.0,-1.0563059851676573,-1.1247041858473636,1263.31,1915.14,14.22,175.33
42.21,8050.26,555.76,1.2882286697698035,182.88,0.4958930176190513,0.84,9.3875,118,0.6603774920404868,100.0,2387.77,-0.9905542174762284,1,1.2903560008233916,335,8.9242,1.4471918117840683,1.3209902349937417,1140.43,8343.6,1.75298086306809,1.2669822047315569,35.003,0.2314086342004349,-1.805566707382859,1373.37,2222.68,14.83,194.35
36.85,7861.75,537.29,-1.0034597130953051,164.87,-0.9930220146135568,0.62,10.9068,119,0.9977243198745648,60.0,2027.95,-1.00946248174937,1,-1.0126459719371197,307,8.5953,-0.8902380573136113,-1.0182814431305491,1061.97,7998.7,-0.9717383679676632,-0.995349929969082,25.0056,-1.0534527033848893,-1.1724972707080807,1266.53,1915.11,14.31,175.01
42.44,8058.79,555.99,1.2685373125537491,182.38,1.41986138043297,0.8409,9.3749,120,0.3677205936388439,100.0,2387.85,-0.738495548450339,1,1.2655493496790464,335,8.8366,1.9599277937965849,1.3209902349937417,1144.41,8342.06,1.2978061157593352,1.3441459483264184,34.9991,0.1623604302468861,-1.3350419718628843,1369.65,2222.68,14.79,193.68
45.71,8109.57,605.22,-0.8527673030678581,370.99,0.8797890136770694,0.2512,8.7223,121,1.5104154664418232,100.0,2388.3,1.414162782325621,1,-1.3923800050665696,371,17.0759,-0.3089720730144911,0.8731192332306031,1308.64,8764.85,1.341578776897398,0.6461947762371391,10.0062,-1.1279924609845815,-1.5952708462254148,1509.78,2319.09,28.51,393.39
47.79,8118.7,643.12,-1.775737094892827,520.1,0.9404203657973222,0.0019,8.4731,122,0.8353167779703403,100.0,2388.23,1.846290180481741,1,-1.0607371174059803,395,23.2788,1.5149851652266857,1.1841120736788644,1422.4,9044.86,1.2435112160693862,0.8898463981699772,0.0022,-0.9355217247867588,-1.388167472986549,1597.91,2388.21,38.91,552.44
44.92,8046.5,607.84,0.9858406081187756,314.37,1.114049070952778,0.7,9.3054,123,-0.9049777667700531,100.0,2388.15,0.9925305349966506,1,0.997351041619822,366,14.6129,1.0302229839340844,1.012615606783349,1257.21,8712.6,1.0402821332266887,1.000269242957479,20.0003,0.9435648110456124,0.7766798657197307,1491.05,2324.0,24.55,334.88
42.37,8071.18,550.12,-0.7982675408433307,129.9,1.1386536178374247,0.8414,9.4158,124,1.3176941765458492,100.0,2387.64,-1.400149554644015,1,-0.7971051805470678,331,6.2579,1.26425585840271,-0.6013037551012189,1139.01,8309.64,-0.2537035067878018,-0.6252069860292372,42.0048,-1.2912387724627188,-0.6515951403162472,1356.97,2211.61,10.65,137.97
42.39,8067.35,549.86,-0.8144144537604953,129.49,1.2189986928647356,0.84,9.4221,125,1.4640226257466706,100.0,2387.57,-1.620700890040952,1,-0.7741497720254343,332,6.3026,0.8301050394624799,-0.1207302575774788,1135.64,8314.42,-0.5901902151477865,-0.7124355657451574,42.0071,-1.0769203212303669,-0.8628624013996614,1354.22,2211.51,10.4,138.59
45.76,8115.4,605.58,-1.863019016666434,370.45,1.0778881096378987,0.2516,8.7116,126,1.2301974594199423,100.0,2388.31,1.5166079037970928,1,-0.9902635779054488,372,17.1031,2.2627136423977694,1.5446090510547648,1330.39,8769.0,1.9356912987592372,1.4048883928845128,10.0062,-0.9006015421925487,-1.2313687026865674,1513.22,2319.12,28.42,393.66
45.86,8110.6,605.0,-0.6282669222681746,371.11,1.4740863015595858,0.2519,8.7248,127,1.5758869634095398,100.0,2388.28,1.2092725393780197,1,-1.1391955879651356,372,17.0151,0.490319671178008,1.5446090510547648,1315.4,8774.03,2.3380989080435457,0.182548677174815,10.0037,-0.6249927900180486,-1.5309793869037585,1515.55,2319.08,28.31,393.56
47.96,8115.5,643.07,-1.0543482889309457,520.63,1.5845119014027662,0.0,8.4948,128,1.4228048742387995,100.0,2388.21,1.56347608102547,1,-1.2220263558049185,396,23.1347,2.298267011909092,1.841416436433176,1429.4,9041.28,2.757869675867434,0.7890206206021645,0.002,-1.1218578974242956,-1.5816185781843102,1607.03,2388.26,38.69,552.3
45.81,8116.09,605.81,-0.4224749065351136,371.22,1.2759872055987562,0.2506,8.7153,129,1.3270952749321423,100.0,2388.4,2.438613997063629,1,-1.1987683919890273,370,17.0874,1.1193480852466546,0.2016294154064415,1320.72,8768.69,0.5246740593373785,1.8896093146312265,10.0024,-0.9175873698613248,-1.188299666830308,1505.05,2319.06,28.23,393.52
42.52,8070.95,550.31,-0.7896033436682668,130.12,1.7412416805421853,0.84,9.4074,130,1.1225895776114068,100.0,2387.59,-1.5576862227844797,1,-0.7915514526789305,332,6.3195,0.8520058226137482,-0.1207302575774788,1135.81,8309.2,0.7398499738969395,-0.5614630239291591,42.0003,-1.3109668307350912,-0.6642822082142332,1365.09,2211.53,10.53,138.12
37.17,7865.23,537.45,-1.0131733534597622,164.14,-0.9094702491388074,0.62,10.9495,131,1.0484582895883934,60.0,2027.98,-1.0092957416313737,1,-1.0116401562050588,308,8.4511,-0.9581092987836444,-0.9838594592337034,1055.07,8001.26,-0.9814167135105536,-0.9908240750056744,24.998,-1.046291525577153,-1.135782053199188,1265.45,1915.1,13.93,175.09
44.92,8047.03,608.17,0.9891671972846854,314.62,1.114049070952778,0.7,9.3285,132,-0.8775315208592941,100.0,2388.13,0.9924193749179864,1,0.9811322629403416,366,14.6086,1.115996494893314,1.012615606783349,1265.93,8719.63,1.1097332239279902,1.0096038188195005,20.0076,0.9632300766660692,0.7822715511449336,1498.8,2324.01,24.2,333.59
42.45,8068.61,549.9,-0.7935416151114775,130.02,1.46003391794664,0.8416,9.4478,133,2.0609497915342048,100.0,2387.47,-1.9357742263247464,1,-0.7885894644825913,331,6.2807,0.2967565556605053,-0.6013037551012189,1131.5,8306.47,-0.0664945381366137,-0.6990157842504122,42.0046,-1.4333704650163752,-0.7933593337847891,1358.5,2211.48,10.51,138.2
